"event.id","visible","timestamp","location.long","location.lat","individual.id","deployment.id","tag.id","study.id","sensor.type.id","individual.local.identifier","tag.local.identifier","individual.taxon.canonical.name","behavioural.classification","habitat","height.raw","study.name","sensor.type"
8979822256,"true",2015-08-30 11:00:00,-86.042228,34.937061,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",4,81,256,"Eastern Wild Turkey_Margadant","GPS"
8979822257,"true",2015-08-30 13:00:00,-86.042978,34.938199,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",5,41,91,"Eastern Wild Turkey_Margadant","GPS"
8979822258,"true",2015-08-30 15:00:00,-86.043474,34.938536,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",4,41,260,"Eastern Wild Turkey_Margadant","GPS"
8979821259,"true",2015-08-30 17:00:00,-86.043767,34.942007,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",5,43,273,"Eastern Wild Turkey_Margadant","GPS"
8979821260,"true",2015-08-30 19:00:00,-86.044148,34.942274,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",4,43,312,"Eastern Wild Turkey_Margadant","GPS"
8979821261,"true",2015-08-31 01:00:00,-86.044186,34.942281,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",1,43,298,"Eastern Wild Turkey_Margadant","GPS"
8979822259,"true",2015-09-01 01:00:00,-86.040944,34.938027,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",6,41,277,"Eastern Wild Turkey_Margadant","GPS"
8979822260,"true",2015-09-01 07:00:00,-86.04439,34.937105,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",3,41,258,"Eastern Wild Turkey_Margadant","GPS"
8979822261,"true",2015-09-01 09:00:00,-86.043996,34.938879,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",6,41,289,"Eastern Wild Turkey_Margadant","GPS"
8979822262,"true",2015-09-01 11:00:00,-86.042228,34.936622,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",12,41,273,"Eastern Wild Turkey_Margadant","GPS"
8979822263,"true",2015-09-01 13:00:00,-86.041046,34.936133,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",12,41,269,"Eastern Wild Turkey_Margadant","GPS"
8979822264,"true",2015-09-01 15:00:00,-86.039431,34.936361,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",17,41,129,"Eastern Wild Turkey_Margadant","GPS"
8979822265,"true",2015-09-01 17:00:00,-86.042813,34.938835,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",13,41,278,"Eastern Wild Turkey_Margadant","GPS"
8979822266,"true",2015-09-01 19:00:00,-86.042063,34.939273,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",5,43,315,"Eastern Wild Turkey_Margadant","GPS"
8979822267,"true",2015-09-02 01:00:00,-86.041669,34.939547,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",2,43,254,"Eastern Wild Turkey_Margadant","GPS"
8979821262,"true",2015-09-03 01:00:00,-86.043449,34.940399,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",8,43,283,"Eastern Wild Turkey_Margadant","GPS"
8979822268,"true",2015-09-03 07:00:00,-86.043601,34.937144,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",3,41,251,"Eastern Wild Turkey_Margadant","GPS"
8979822269,"true",2015-09-03 09:00:00,-86.043627,34.937309,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",6,41,251,"Eastern Wild Turkey_Margadant","GPS"
8979822270,"true",2015-09-03 13:00:00,-86.040334,34.935249,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",10,41,229,"Eastern Wild Turkey_Margadant","GPS"
8979822271,"true",2015-09-03 15:00:00,-86.040512,34.93694,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",9,41,268,"Eastern Wild Turkey_Margadant","GPS"
8979822272,"true",2015-09-03 17:00:00,-86.040473,34.937614,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",15,41,244,"Eastern Wild Turkey_Margadant","GPS"
8979822273,"true",2015-09-03 19:00:00,-86.039774,34.937849,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",6,41,280,"Eastern Wild Turkey_Margadant","GPS"
8979822274,"true",2015-09-04 01:00:00,-86.039571,34.937836,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",3,41,308,"Eastern Wild Turkey_Margadant","GPS"
8979822275,"true",2015-09-05 01:00:00,-86.0472,34.937385,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",6,41,293,"Eastern Wild Turkey_Margadant","GPS"
8979822276,"true",2015-09-05 07:00:00,-86.044924,34.937531,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",2,41,440,"Eastern Wild Turkey_Margadant","GPS"
8979822277,"true",2015-09-05 09:00:00,-86.045267,34.939248,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",3,41,261,"Eastern Wild Turkey_Margadant","GPS"
8979822278,"true",2015-09-05 11:00:00,-86.044428,34.939725,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",13,42,310,"Eastern Wild Turkey_Margadant","GPS"
8979822279,"true",2015-09-05 13:00:00,-86.043805,34.937029,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",13,41,242,"Eastern Wild Turkey_Margadant","GPS"
8979822280,"true",2015-09-05 15:00:00,-86.040537,34.936018,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",8,41,280,"Eastern Wild Turkey_Margadant","GPS"
8979822281,"true",2015-09-05 17:00:00,-86.042304,34.939426,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",14,43,368,"Eastern Wild Turkey_Margadant","GPS"
8979822282,"true",2015-09-05 19:00:00,-86.042572,34.93968,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",4,43,280,"Eastern Wild Turkey_Margadant","GPS"
8979822283,"true",2015-09-06 01:00:00,-86.042432,34.939636,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",4,43,285,"Eastern Wild Turkey_Margadant","GPS"
8979821263,"true",2015-09-07 01:00:00,-86.044148,34.941225,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",6,41,305,"Eastern Wild Turkey_Margadant","GPS"
8979822284,"true",2015-09-07 07:00:00,-86.044136,34.939267,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",2,43,256,"Eastern Wild Turkey_Margadant","GPS"
8979822285,"true",2015-09-07 09:00:00,-86.044631,34.938784,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",14,41,238,"Eastern Wild Turkey_Margadant","GPS"
8979822286,"true",2015-09-07 11:00:00,-86.044568,34.939445,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",11,43,278,"Eastern Wild Turkey_Margadant","GPS"
8979822287,"true",2015-09-07 13:00:00,-86.043792,34.937449,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",10,41,216,"Eastern Wild Turkey_Margadant","GPS"
8979822288,"true",2015-09-07 15:00:00,-86.04027,34.935777,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",10,41,254,"Eastern Wild Turkey_Margadant","GPS"
8979822289,"true",2015-09-07 17:00:00,-86.040232,34.937773,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",13,41,364,"Eastern Wild Turkey_Margadant","GPS"
8979822290,"true",2015-09-07 19:00:00,-86.039443,34.9368,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",9,41,290,"Eastern Wild Turkey_Margadant","GPS"
8979822291,"true",2015-09-08 01:00:00,-86.039329,34.936807,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",5,41,263,"Eastern Wild Turkey_Margadant","GPS"
8979822292,"true",2015-09-09 01:00:00,-86.037689,34.935738,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",5,41,258,"Eastern Wild Turkey_Margadant","GPS"
8979822293,"true",2015-09-09 07:00:00,-86.037384,34.934066,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",3,41,251,"Eastern Wild Turkey_Margadant","GPS"
8979822294,"true",2015-09-09 09:00:00,-86.036354,34.933335,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",8,41,294,"Eastern Wild Turkey_Margadant","GPS"
8979822295,"true",2015-09-09 11:00:00,-86.037676,34.932795,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",9,41,258,"Eastern Wild Turkey_Margadant","GPS"
8979822296,"true",2015-09-09 13:00:00,-86.037333,34.932471,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",16,41,237,"Eastern Wild Turkey_Margadant","GPS"
8979822297,"true",2015-09-09 15:00:00,-86.040143,34.934855,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",16,41,235,"Eastern Wild Turkey_Margadant","GPS"
8979822298,"true",2015-09-09 17:00:00,-86.038795,34.93612,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",14,41,272,"Eastern Wild Turkey_Margadant","GPS"
8979822299,"true",2015-09-09 19:00:00,-86.038401,34.936266,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",4,41,248,"Eastern Wild Turkey_Margadant","GPS"
8979822300,"true",2015-09-10 01:00:00,-86.038464,34.936241,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",4,41,277,"Eastern Wild Turkey_Margadant","GPS"
8979822301,"true",2015-09-11 01:00:00,-86.039151,34.936374,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",5,41,256,"Eastern Wild Turkey_Margadant","GPS"
8979822302,"true",2015-09-11 07:00:00,-86.039494,34.935014,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",2,41,207,"Eastern Wild Turkey_Margadant","GPS"
8979822303,"true",2015-09-11 09:00:00,-86.040028,34.935732,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",10,41,227,"Eastern Wild Turkey_Margadant","GPS"
8979822304,"true",2015-09-11 13:00:00,-86.041224,34.936381,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",14,41,202,"Eastern Wild Turkey_Margadant","GPS"
8979822305,"true",2015-09-11 15:00:00,-86.039227,34.934899,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",17,41,245,"Eastern Wild Turkey_Margadant","GPS"
8979822306,"true",2015-09-11 17:00:00,-86.037905,34.935599,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",15,41,263,"Eastern Wild Turkey_Margadant","GPS"
8979822307,"true",2015-09-11 19:00:00,-86.038146,34.935713,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",5,41,266,"Eastern Wild Turkey_Margadant","GPS"
8979822308,"true",2015-09-12 01:00:00,-86.038121,34.935599,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",2,41,279,"Eastern Wild Turkey_Margadant","GPS"
8979822309,"true",2015-09-13 01:00:00,-86.042483,34.940094,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",6,43,277,"Eastern Wild Turkey_Margadant","GPS"
8979822310,"true",2015-09-13 07:00:00,-86.044352,34.939146,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",5,41,282,"Eastern Wild Turkey_Margadant","GPS"
8979822311,"true",2015-09-13 09:00:00,-86.044593,34.939165,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",14,41,270,"Eastern Wild Turkey_Margadant","GPS"
8979822312,"true",2015-09-13 11:00:00,-86.043563,34.937442,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",9,41,252,"Eastern Wild Turkey_Margadant","GPS"
8979822313,"true",2015-09-13 13:00:00,-86.044479,34.939127,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",17,41,233,"Eastern Wild Turkey_Margadant","GPS"
8979822314,"true",2015-09-13 15:00:00,-86.045344,34.939401,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",19,41,255,"Eastern Wild Turkey_Margadant","GPS"
8979821264,"true",2015-09-13 17:00:00,-86.044174,34.940577,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",15,41,294,"Eastern Wild Turkey_Margadant","GPS"
8979822315,"true",2015-09-13 19:00:00,-86.041186,34.939769,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",9,43,317,"Eastern Wild Turkey_Margadant","GPS"
8979822316,"true",2015-09-14 01:00:00,-86.041173,34.939738,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",1,43,304,"Eastern Wild Turkey_Margadant","GPS"
8979822317,"true",2015-09-15 01:00:00,-86.038337,34.936228,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",9,41,279,"Eastern Wild Turkey_Margadant","GPS"
8979822318,"true",2015-09-15 07:00:00,-86.040995,34.936298,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",4,41,295,"Eastern Wild Turkey_Margadant","GPS"
8979822319,"true",2015-09-15 09:00:00,-86.042254,34.936832,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",9,81,250,"Eastern Wild Turkey_Margadant","GPS"
8979822320,"true",2015-09-15 11:00:00,-86.042343,34.937608,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",15,42,225,"Eastern Wild Turkey_Margadant","GPS"
8979822321,"true",2015-09-15 13:00:00,-86.043691,34.937964,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",16,41,253,"Eastern Wild Turkey_Margadant","GPS"
8979822322,"true",2015-09-15 15:00:00,-86.043296,34.938243,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",17,41,297,"Eastern Wild Turkey_Margadant","GPS"
8979822323,"true",2015-09-15 17:00:00,-86.04074,34.938383,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",9,41,324,"Eastern Wild Turkey_Margadant","GPS"
8979822324,"true",2015-09-15 19:00:00,-86.04088,34.938466,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",6,41,278,"Eastern Wild Turkey_Margadant","GPS"
8979822325,"true",2015-09-16 01:00:00,-86.040817,34.938447,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",2,41,284,"Eastern Wild Turkey_Margadant","GPS"
8979822326,"true",2015-09-17 01:00:00,-86.041809,34.9401,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",8,41,299,"Eastern Wild Turkey_Margadant","GPS"
8979822327,"true",2015-09-17 07:00:00,-86.042788,34.937194,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",7,81,221,"Eastern Wild Turkey_Margadant","GPS"
8979822328,"true",2015-09-17 09:00:00,-86.043589,34.936762,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",13,41,259,"Eastern Wild Turkey_Margadant","GPS"
8979822329,"true",2015-09-17 11:00:00,-86.043195,34.93708,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",10,41,257,"Eastern Wild Turkey_Margadant","GPS"
8979822330,"true",2015-09-17 13:00:00,-86.042597,34.937906,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",20,42,358,"Eastern Wild Turkey_Margadant","GPS"
8979822331,"true",2015-09-17 15:00:00,-86.042063,34.938275,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",6,43,245,"Eastern Wild Turkey_Margadant","GPS"
8979822332,"true",2015-09-17 17:00:00,-86.041987,34.939699,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",3,42,292,"Eastern Wild Turkey_Margadant","GPS"
8979821265,"true",2015-09-17 19:00:00,-86.041211,34.940411,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",7,41,307,"Eastern Wild Turkey_Margadant","GPS"
8979821266,"true",2015-09-18 01:00:00,-86.041224,34.940672,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",4,41,235,"Eastern Wild Turkey_Margadant","GPS"
8979822333,"true",2015-09-19 01:00:00,-86.039685,34.93736,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",9,41,270,"Eastern Wild Turkey_Margadant","GPS"
8979822334,"true",2015-09-19 07:00:00,-86.042699,34.937067,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",5,81,259,"Eastern Wild Turkey_Margadant","GPS"
8979822335,"true",2015-09-19 09:00:00,-86.04275,34.93708,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",13,81,246,"Eastern Wild Turkey_Margadant","GPS"
8979822336,"true",2015-09-19 11:00:00,-86.043017,34.936673,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",8,41,264,"Eastern Wild Turkey_Margadant","GPS"
8979822337,"true",2015-09-19 13:00:00,-86.04261,34.937093,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",18,81,254,"Eastern Wild Turkey_Margadant","GPS"
8979822338,"true",2015-09-19 15:00:00,-86.043792,34.937404,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",9,41,212,"Eastern Wild Turkey_Margadant","GPS"
8979822339,"true",2015-09-19 17:00:00,-86.041974,34.93989,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",17,43,273,"Eastern Wild Turkey_Margadant","GPS"
8979821267,"true",2015-09-19 19:00:00,-86.041211,34.940392,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",5,41,319,"Eastern Wild Turkey_Margadant","GPS"
8979821268,"true",2015-09-20 01:00:00,-86.041147,34.940424,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",5,41,320,"Eastern Wild Turkey_Margadant","GPS"
8979822340,"true",2015-09-21 01:00:00,-86.040575,34.938237,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",9,43,258,"Eastern Wild Turkey_Margadant","GPS"
8979822341,"true",2015-09-21 07:00:00,-86.042851,34.937245,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",4,81,291,"Eastern Wild Turkey_Margadant","GPS"
8979822342,"true",2015-09-21 09:00:00,-86.043945,34.937747,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",9,41,277,"Eastern Wild Turkey_Margadant","GPS"
8979822343,"true",2015-09-21 11:00:00,-86.041503,34.936698,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",11,81,232,"Eastern Wild Turkey_Margadant","GPS"
8979822344,"true",2015-09-21 13:00:00,-86.040499,34.936826,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",17,41,249,"Eastern Wild Turkey_Margadant","GPS"
8979822345,"true",2015-09-21 15:00:00,-86.042495,34.937099,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",16,81,247,"Eastern Wild Turkey_Margadant","GPS"
8979822346,"true",2015-09-21 19:00:00,-86.039876,34.937798,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",6,41,286,"Eastern Wild Turkey_Margadant","GPS"
8979822347,"true",2015-09-22 01:00:00,-86.039952,34.937868,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",1,41,268,"Eastern Wild Turkey_Margadant","GPS"
8979821269,"true",2015-09-23 01:00:00,-86.045166,34.941556,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",8,41,283,"Eastern Wild Turkey_Margadant","GPS"
8979822348,"true",2015-09-23 07:00:00,-86.045928,34.939966,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",6,41,253,"Eastern Wild Turkey_Margadant","GPS"
8979822349,"true",2015-09-23 09:00:00,-86.04589,34.940132,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",6,41,252,"Eastern Wild Turkey_Margadant","GPS"
8979821270,"true",2015-09-23 11:00:00,-86.044237,34.940621,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",8,41,207,"Eastern Wild Turkey_Margadant","GPS"
8979822350,"true",2015-09-23 13:00:00,-86.043691,34.938905,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",13,41,318,"Eastern Wild Turkey_Margadant","GPS"
8979822351,"true",2015-09-23 15:00:00,-86.041516,34.936876,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",12,81,244,"Eastern Wild Turkey_Margadant","GPS"
8979822352,"true",2015-09-23 17:00:00,-86.041338,34.937894,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",12,41,318,"Eastern Wild Turkey_Margadant","GPS"
8979822353,"true",2015-09-23 19:00:00,-86.040473,34.93818,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",5,43,271,"Eastern Wild Turkey_Margadant","GPS"
8979822354,"true",2015-09-24 01:00:00,-86.040384,34.938199,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",3,43,279,"Eastern Wild Turkey_Margadant","GPS"
8979822355,"true",2015-09-25 01:00:00,-86.042419,34.940074,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",8,43,277,"Eastern Wild Turkey_Margadant","GPS"
8979821271,"true",2015-09-25 07:00:00,-86.046424,34.940653,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",5,41,243,"Eastern Wild Turkey_Margadant","GPS"
8979821272,"true",2015-09-25 09:00:00,-86.048548,34.941289,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",5,41,315,"Eastern Wild Turkey_Margadant","GPS"
8979821273,"true",2015-09-25 11:00:00,-86.051536,34.942503,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",7,81,249,"Eastern Wild Turkey_Margadant","GPS"
8979821274,"true",2015-09-25 13:00:00,-86.050582,34.942859,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",12,81,309,"Eastern Wild Turkey_Margadant","GPS"
8979821275,"true",2015-09-25 15:00:00,-86.047416,34.941632,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",8,41,226,"Eastern Wild Turkey_Margadant","GPS"
8979821276,"true",2015-09-25 17:00:00,-86.045801,34.941467,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",15,41,258,"Eastern Wild Turkey_Margadant","GPS"
8979821277,"true",2015-09-25 19:00:00,-86.046056,34.94146,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",4,41,294,"Eastern Wild Turkey_Margadant","GPS"
8979821278,"true",2015-09-26 01:00:00,-86.046056,34.941473,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",2,41,249,"Eastern Wild Turkey_Margadant","GPS"
8979821279,"true",2015-09-27 01:00:00,-86.042228,34.940799,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",7,41,288,"Eastern Wild Turkey_Margadant","GPS"
8979822356,"true",2015-09-27 07:00:00,-86.043334,34.938669,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",4,41,255,"Eastern Wild Turkey_Margadant","GPS"
8979822357,"true",2015-09-27 11:00:00,-86.045013,34.939191,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",6,41,182,"Eastern Wild Turkey_Margadant","GPS"
8979821280,"true",2015-09-27 13:00:00,-86.046005,34.941607,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",16,41,260,"Eastern Wild Turkey_Margadant","GPS"
8979821281,"true",2015-09-27 15:00:00,-86.042139,34.941969,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",12,41,353,"Eastern Wild Turkey_Margadant","GPS"
8979821282,"true",2015-09-27 17:00:00,-86.046323,34.941994,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",18,41,276,"Eastern Wild Turkey_Margadant","GPS"
8979821283,"true",2015-09-27 19:00:00,-86.046335,34.942192,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",6,41,297,"Eastern Wild Turkey_Margadant","GPS"
8979821284,"true",2015-09-28 01:00:00,-86.046323,34.942198,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",3,41,290,"Eastern Wild Turkey_Margadant","GPS"
8979822358,"true",2015-09-29 01:00:00,-86.047187,34.937283,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",5,41,304,"Eastern Wild Turkey_Margadant","GPS"
8979822359,"true",2015-09-29 07:00:00,-86.048116,34.937671,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",2,41,331,"Eastern Wild Turkey_Margadant","GPS"
8979821285,"true",2015-09-29 09:00:00,-86.049476,34.94195,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",4,41,294,"Eastern Wild Turkey_Margadant","GPS"
8979821286,"true",2015-09-29 11:00:00,-86.046463,34.940653,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",18,41,250,"Eastern Wild Turkey_Margadant","GPS"
8979821287,"true",2015-09-29 13:00:00,-86.046679,34.941874,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",13,41,281,"Eastern Wild Turkey_Margadant","GPS"
8979822360,"true",2015-09-29 15:00:00,-86.048192,34.939375,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",7,41,325,"Eastern Wild Turkey_Margadant","GPS"
8979822361,"true",2015-09-29 17:00:00,-86.047747,34.939966,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",6,41,286,"Eastern Wild Turkey_Margadant","GPS"
8979822362,"true",2015-09-29 19:00:00,-86.047403,34.940163,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",5,41,289,"Eastern Wild Turkey_Margadant","GPS"
8979822363,"true",2015-09-30 01:00:00,-86.047403,34.940202,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",2,41,289,"Eastern Wild Turkey_Margadant","GPS"
8979821288,"true",2015-10-01 01:00:00,-86.043678,34.940399,667716801,667717016,667604638,658518884,653,"Sky_642",642,"Meleagris gallopavo",6,41,268,"Eastern Wild Turkey_Margadant","GPS"
